comment,date
卖了算了上不去,2022/5/20
众生药业5月20日快速回调,2022/5/20
众生药业SZ002317真是垃圾呀,2022/5/20
严重怀疑该上市公司董秘发利好配合狗庄出货以前有人问终老有没有跟众生合作该公司,2022/5/20
新华制药高危有自主知识产权特效药的众生能否接受资金考验成为下一阶段炒作对象今,2022/5/20
众生药业SZ002317不看盘了守着等消息起飞吃瓜吃瓜吃瓜,2022/5/20
1705减仓了这主力就这能力,2022/5/20
众生药业SZ002317新华制药的小弟,2022/5/20
哪些垃圾在卖啊,2022/5/20
马上就要跌停了,2022/5/20
众生药业SZ002317这股太多人做t了,2022/5/20
跑阿,2022/5/20
一日游旺柴,2022/5/20
众生药业5月20日快速上涨,2022/5/20
参与调研的机构都看不上吗,2022/5/20
众生药业SZ002317都是红点的大牛你每,2022/5/20
众生药业SZ002317你要坚信自己家的才是最好的最可靠的,2022/5/20
估计钟南山院士都了看新华制药多少板这是被信任的感觉但是有我们众生药业股东在,2022/5/20
众生药业SZ002317跟屁虫,2022/5/20
新华制药再创新高给众生打开想象空间,2022/5/20
众生药业SZ002317众生你才是王者别被一群代工抢了座位,2022/5/20
众生药业SZ00231710点半能封吗,2022/5/20
孙子啊,2022/5/20
众生药业SZ002317抢抢抢刚好又回到风口了,2022/5/20
出货了吗,2022/5/20
众生药业SZ002317赞,2022/5/20
开盘卖出快快快,2022/5/20
机会给你们了,2022/5/20
今天和13号一样,2022/5/20
众生药业SZ002317众生庄家没实力,2022/5/20
众生药业SZ002317昨天卖的今天有机会上车,2022/5/20
昨天居然涨停啊今天应该不会,2022/5/20
众生药业SZ002317趺,2022/5/20
昨天居然涨停啊,2022/5/20
19日众生融券余额1个多亿历史最高,2022/5/20
资金短线博弈175就是卖点,2022/5/20
众生药业SZ002317高开低走昨天就说了在拉高一波在走一波装在,2022/5/20
现在万事俱备东风也在就看主力的意愿了,2022/5/20
直接在地板上,2022/5/20
众生药业SZ002317众生新冠药快点上市你就是亿万市值了,2022/5/20
众生药业SZ002317长期持有这支股的有谁亏了的主力很良心上进的好,2022/5/20
VV116新冠药在上海用后效果特好昨晚公告海正药业与君实生物签战略协议,2022/5/20
众生药业连续3日融资净偿还累计197566万元0519,2022/5/20
不要对主力抱太大的希望,2022/5/20
反正放着等那天疫情结束了跌也好涨也好别点小震荡就能把咱震荡出去还是那句,2022/5/20
众生药业SZ002317众生药业SZ002317涨跌无关仅要只,2022/5/20
手中有票的中午都在休息割肉的想入的睡不着这会都在叫一会打开明天跌停了哎人心,2022/5/20
众生药业SZ002317明天935众生就撤退了医药股暂时放弃转战新,2022/5/20
众生药业有治肝药赞,2022/5/20
众生药业SZ002317今天估计是不是会调整一下下周起飞,2022/5/20
众生药业SZ002317昨天涨停卖了二手可惜了,2022/5/20
这票是一个很经典的价值投资标的,2022/5/20
华山医院连夜重发数据君实的新冠特效药到底管不管用股友oDa6iw20220,2022/5/20
众生药业SZ002317就买了一点点就算烂在股仓发霉也没打算卖大笑,2022/5/20
众生药业SZ002317这个时候发机构调研是好现象毕竟连续三天猛跌再拉,2022/5/20
众生药业SZ002317这样的药企好,2022/5/20
封板了你拿不住跌停了你死扛你不亏钱谁亏钱散户要顺势而为主力出货就先跑主,2022/5/20
众生药业05月19日获深股通增持3931万股,2022/5/20
众生药业SZ002317主力很可能今天高开涨停再打开然后尾盘砸到5日线,2022/5/20
众生药业SZ002317众生药业的RAY12165月11日众生药业宣布,2022/5/20
我还是喜欢看唱空的这么傻枸在唱多今天有点担心,2022/5/20
你相信资金撤退了吗,2022/5/20
众生药业SZ002317全世界的疫情都很难控制而治疗的药物最早一点的就,2022/5/20
龙虎榜哪,2022/5/20
明天与新华开盘10分钟内涨停,2022/5/20
中药开始反转,2022/5/20
众生药业SZ002317亏了10多个点昨天割肉了今天涨停太可怕了,2022/5/20
众生药业SZ002317你是个狗吧,2022/5/20
明天高开低走跌停再涨停,2022/5/20
这票绝对适合长线能拿住的未来肯定吃肉做短线的就要看心态了贪多嚼不烂割肉没,2022/5/20
感觉众生最最最起码还得有一个涨停吧明天低走我就删自选了,2022/5/20
众生药业SZ002317今天会不会炸板感觉跑了好多,2022/5/19
有人恶意操纵股价报警吧股友们,2022/5/19
现在都是量化交易了做散户就一动不动,2022/5/19
众生药业双头之后连四天大阴下杀感觉半山腰还要下跌或盘整一下再下跌资金大幅流出,2022/5/19
发利好资金留出了6个亿多主力配合利好割一大波韭菜医药回调你跌停今天你还是,2022/5/19
众生药业SZ002317我昨天就留了一手你tm就涨停了狗庄你还是人么,2022/5/19
众生药业SZ002317一龙虎榜呢大笑大笑,2022/5/19
连板强度最高板7板索菱股份五板中通客车四板中迪投资三板绿茵生态,2022/5/19
你们公司临床试验一二期同时进行吗,2022/5/19
这就是机构的态度,2022/5/19
全换成中矿资源了,2022/5/19
请各位系好安全带,2022/5/19
回购股票和专利公告都有为什么没有三年回报股东规划的公告呢就是配合庄稼做低自己,2022/5/19
难顶今天居然没站上五日线,2022/5/19
如果有药我会去购买吧毕竟有医保,2022/5/19
昨天那走势害得我没敢补仓连做T也没机会MMD16元多成本居然浮亏几十个w,2022/5/19
众生药业SZ002317车速过高把我甩下车了过几天倒车接人,2022/5/19
嘛的都是骗人的贴子股价一涨停骗子都来了,2022/5/19
众生药业SZ002317什么情况龙虎榜都没有吗,2022/5/19
众生药业SZ002317好猛,2022/5/19
不到50不卖,2022/5/19
众生药业明天这样走,2022/5/19
众生药业SZ002317迷之玩法,2022/5/19
我也卖了他才涨的明天要要接回来,2022/5/19
能破20元吗几百股来来回回都不能挣钱,2022/5/19
明天只有跑路,2022/5/19
众生药业SZ002317普渡众生唯有众生众生药业新冠缔结者1000,2022/5/19
请问公司有没有申请科技部5月16日发布的新型冠状病毒药物研发应急项目什么时,2022/5/19
众生药业SZ002317请问贵公司有关注在国外传染的猴痘病毒吗有相关研,2022/5/19
尊敬的董秘天下苦新冠久矣口服抗新型冠状病毒3CL蛋白酶抑制剂一类创新药物RA,2022/5/19
众生药业SZ002317你一手我一手一起买到99,2022/5/19
众生药业SZ002317不是吧阿蛇又来重大利好我害怕好困惑答应我,2022/5/19
公司新冠药将依据国家相关技术指导原则全程做好与CDE的沟通交流抢抓时机加快研发进度并适时开展RAY1216国际多中心临床研究,2022/5/19
尾盘的封单好危险主要看明天的了有点点担心呢,2022/5/19
众生药业SZ002317这次一定能破新高了吧熬了这么久一直看好你,2022/5/19
国产药进度快很快投入使用比疫苗更值钱目前价位还有10倍空间不要被洗下车,2022/5/19
众生药业SZ002317这个炒的什么啊为什么会涨停,2022/5/19
众生药业SZ002317这要开始一字板了,2022/5/19
众生药业SZ002317先看到24,2022/5/19
全球对新冠药的需求在这不管是原研还是代工都将分享这一红利并不存在谁好谁坏,2022/5/19
昨天安慰大家牛股都是急杀慢涨,2022/5/19
明白庄来了,2022/5/19
真的是每天都发利好,2022/5/19
别说你卖了才涨是今天我竞价卖了他才涨的,2022/5/19
众生药业SZ002317倒在了黎明前,2022/5/19
合作研发单位广州呼吸健康研究院,2022/5/19
如果明天真的涨停了就可以走了这个连板的天花板就是2个,2022/5/19
众生药业SZ002317怎么双鹤没涨停都有龙虎榜呀,2022/5/19
今天板上卖了感觉新华才是龙头有点跟风,2022/5/19
请问贵公司正在研发的新冠抗病毒药品中是否含有千金藤素,2022/5/19
众生药业SZ002317一涨停排名就上来了,2022/5/19
明天绝对会涨停前两天的恐吓已吓坏了不少人对意志不坚的人己清洗的差不多了,2022/5/19
众生药业SZ002317明天高开高走,2022/5/19
众生药业SZ002317前天地板进来昨天又梭哈全仓旺柴真香,2022/5/19
明天低开就全仓杀进去有肉吃,2022/5/19
请问一下贵公司的新冠病毒药什么时候上市,2022/5/19
小散们今天流弊了直接把这只股拱到涨停,2022/5/19
再来一个板卖了呲牙,2022/5/19
明天又是一个涨停,2022/5/19
又是去捞好处了,2022/5/19
言简意赅理性谈众生本人拒绝靠言论煽动如下,2022/5/19
谁有龙虎榜发出来看看,2022/5/19
呼吁唱空唱多就跌,2022/5/19
哎咋说的明天大概率跌因为你们都看好,2022/5/19
众生药业SZ002317前两天跌停两天后涨停心脏跟着蹦哒太刺激了要疯,2022/5/19
龙虎榜厉害4家机构买了1亿5千万,2022/5/19
众生药业SZ002317有没有韭菜昨天忍不住卖的,2022/5/19
众生药业SZ002317第二个九安,2022/5/19
大家有没有回顾过去60个交易日大资金断断续续流出多少了冷静下来想想买入的目的,2022/5/19
兄弟们我没有葛老板那样不管你们相信不相信我有全部买入有多少都买,2022/5/19
众生药业SZ002317各位股友们顶住坚持就是胜利,2022/5/19
1704的本明天能搞个雪糕不偷笑,2022/5/19
问下今天有龙虎榜吗,2022/5/19
众生药业SZ002317客观的分析一下为何大利好的众生却跌成这样首先,2022/5/19
众生药业SZ002317我们无法预知未来所以卖不到最高点买不到最低点,2022/5/19
听说了吗,2022/5/19
众生药业SZ002317明天他连板就起飞啦可惜上一波解套后昨天没进,2022/5/19
众生药业SZ002317这个股票千万不要碰我套了10个点,2022/5/19
这一波拉升又有多少人上当受骗买套套了,2022/5/19
众生药业龙虎榜机构净卖出172亿元,2022/5/19
新华13个交易日获得11个涨停再看看众生四个交易日一个涨停后获得二根大,2022/5/19
各位醒醒吧这利好真要这么给力人气排名起码上来前10了看排名就知道这利好也不,2022/5/19
众生药业002317龙虎榜数据0517,2022/5/19
今天唯一不足就是量有点少了奸笑奸笑奸笑奸笑奸笑奸笑,2022/5/19
众生是中国新冠药第一的意思其它批准上市都难众生虽晚临床但可能是第一个中国新冠,2022/5/19
众生没挤上车上了双鹤这黑车,2022/5/19
首例BA2121亚型入境请问贵公司产品是否对其有效谢谢,2022/5/19
突破前高是大概率喽,2022/5/19
大家这样想如果放在科创板众生股价会如何,2022/5/19
众生药业SZ002317有榜吗,2022/5/19
今天洗盘很撤底把12515买的获利盘洗出来得很干净了这几天主力也吃饱货了,2022/5/19
今天没上榜,2022/5/19
这两天进的资金20多亿全部被套明天应该会有反弹看力度了,2022/5/19
众生药业SZ002317明天147可以进后天高点16马上出,2022/5/19
这个不提怎么可以,2022/5/19
狂野,2022/5/19
这庄太狠了这么洗谁受得了怒,2022/5/19
目前公司新冠口服药进展如何,2022/5/19
公司NMN产品有申请食药监局保健品批文吗谢谢,2022/5/19
公司主业是中成药请问是否拥有千金藤素提取技术或者是否有千金藤素产品,2022/5/19
请问RAY1216项目的总负责人是谁,2022/5/19
今天的股东投票如何组织的我们散户怎么投票,2022/5/19
您好千金藤素用于肿瘤化疗放疗引起的粒细胞缺乏症和其他原因引起的白细胞减少症,2022/5/19
没有消息支撑明天大跌,2022/5/19
董秘您好有专家研究发现千金藤素能阻止新冠病毒扩增和传播防止病毒感染千金藤素,2022/5/19
今晚挂涨停单马上连扳到1000,2022/5/19
明天继续涨停我说的,2022/5/19
先跑了害怕炸板赔了两个点祝你们发财,2022/5/19
一扫阴霾轻松拿回把1617的部分卖一半安心了,2022/5/19
赚钱了吗回本了吗都没有为什么要卖,2022/5/19
看我帖子不出意外明天应该是拉升了,2022/5/19
众生药业SZ002317缩量涨停自己看着办,2022/5/19
众生药业SZ002317新冠药成功了不用说60元见,2022/5/19
明天还可以上车,2022/5/19
众生药业SZ002317赚一点走了大盘不稳,2022/5/19
众生药业SZ0023173cL怎么不说了,2022/5/19
众生药业SZ002317昨天卖的哭晕在厕所大笑大笑大笑,2022/5/19
是不是药跟药有什么不同都是新冠药众生跟真实新华名气差这么多新华还只不过是个,2022/5/19
众生药业SZ002317我只能说炒股贵在坚持没有大毅力的人在股市,2022/5/19
众生药业SZ002317今天封单坚定要走强了新冠药流感药龙头市场,2022/5/19
贺002317众生药业,2022/5/19
主力都在偷偷的撤单可怜的散户还在挂涨停板的价格买哎172的本什么时候回本,2022/5/19
见证,2022/5/19
不要出利好了一出就玩完,2022/5/19
割肉的没买到的就酸吧大笑大笑大笑大笑大笑大笑大笑,2022/5/19
众生药业SZ002317哎一世英名毁在这庄手里了这么暴力的手法我确实,2022/5/19
有哪位高手解读一下为什么这么有前途的股票却涨不起来,2022/5/19
上海临床一两个月就可以了10月国内就可以上市新药了国产新冠药第一目标价30,2022/5/19
众生药业SZ002317众生药业是庄股吧就剩超大单,2022/5/19
明天早上不跑又是套,2022/5/19
有铸顶的迹象,2022/5/19
支持国产治疗新冠药要具有民族情结抱拳,2022/5/19
众生药业SZ002317神仙分析一下明天还能一字涨停吗,2022/5/19
今天涨停价跑了祝各位大佬发财,2022/5/19
众生药业SZ002317早上想做个t弄巧成拙了涨停了就没有卖了,2022/5/19
众生药业SZ002317众生药业翻倍只是前戏翻十倍也可能九安医疗没启,2022/5/19
众生药业SZ002317开条缝吧我还剩二成资金没有买,2022/5/19
看空众si药业,2022/5/19
请问你公司有治疗猴痘病毒的药品吗,2022/5/19
什么鬼打压打压立马又涨停走了就买不到恶庄,2022/5/19
众生药业SZ002317今晚有利好通过伦理审查好像没什么利好了,2022/5/19
众生药业SZ002317希望明天能带了好运,2022/5/19
众生药业SZ0023173月9日碰60天线后从最低1066到192,2022/5/19
众生药业SZ002317流感药三期临床脂肪肝药和新冠药也进入临床市场,2022/5/19
众生药业SZ002317疗效跟辉瑞相当未来可期与辉瑞平分天下大笑,2022/5/19
刻意打压的后果是什么,2022/5/19
练就真功不屑股吧众生象今天的T依然成功如下,2022/5/19
明天最后一次16元以下入货机会了明天涨停板,2022/5/19
唉700股4天赔3000元,2022/5/19
华北制药SH600812步长制药开盘涨停新华制药开盘涨停众生药业开盘,2022/5/19
众生药业SZ002317套了三个板,2022/5/19
众生药业SZ002317真稳,2022/5/19
今日复盘,2022/5/19
落袋为安,2022/5/19
今日净流入近几年新高明天可以期待下,2022/5/19
众生药业SZ002317等待今晚出消息,2022/5/19
封板就排单了前面大单根本不给进,2022/5/19
悠着,2022/5/19
众生药业002317龙虎榜数据0512,2022/5/19
1654最高价接盘请叫我接盘侠,2022/5/19
众生药业SZ002317今年分红咋分的呀,2022/5/19
众生药业SZ002317好多没上车看空的,2022/5/19
众生药业SZ002317很明显了有人在吃货下午肯定拉升了,2022/5/19
这个股票还会跌的,2022/5/19
众生药业SZ002317马上炸板有几个封住的大盘无量随大阴,2022/5/19
众生药业SZ002317两点二十打开涨停,2022/5/19
众生药业5月12日龙虎榜数据,2022/5/19
卖出半仓持有半仓看明天,2022/5/19
众生药业SZ002317今天开板加仓明天没有一字板也加仓,2022/5/19
众生上面这么的压力还能坚持到现在不开板可能会成为下一个九安,2022/5/19
众生药业SZ002317今天涨停没准明天又跌停了大家千万别追呀,2022/5/19
新华制药的真实生物的新冠药不可能伙批的中国新冠药第一获批的肯定是众生药业的所,2022/5/19
众生药业SZ002317大家猜猜明天是涨还是,2022/5/19
众生药业SZ002317下午炸吧让我进去,2022/5/19
涨停板尽然又接到货了千万别炸板,2022/5/19
狗托,2022/5/19
向新华制药学习没有最高只有更高,2022/5/19
有个人不时的挂单撤单搞恐慌,2022/5/19
卖了清仓了开板再杀回来,2022/5/19
众生药业SZ002317明继续涨停要连板,2022/5/19
现在进来找死吗,2022/5/19
众生药业SZ002317可以预见的是明天一定有一大堆卖单,2022/5/19
向新华制药学习,2022/5/19
股市人生反应出来的是心态,2022/5/19
众生药业SZ002317新冠药物股票算是涨的少的疫情常态化随时可能再,2022/5/19
众生药业SZ002317铜陵有色000630发布2021年年报20,2022/5/19
这点封板量明天很难持续大涨,2022/5/19
大盘跳水和众生关系不大毕竟大盘负13拉起来的,2022/5/19
下午大盘跳水留在这里不好吗真搞不懂,2022/5/19
大家都别卖天天封顶板大家共同发财,2022/5/19
清仓了走了这股让人不安心,2022/5/19
快了快到我了拳头,2022/5/19
快跑啊马上就要开板了昨天美股大跌1000点,2022/5/19
众生药业SZ002317今天有龙虎吗,2022/5/19
加油好公司好产业,2022/5/19
众生药业SZ002317感谢感谢给了出来的机会今天涨停全部清仓走人了,2022/5/19
天这股不是涨停就是跌停好牛,2022/5/19
众生药业SZ002317早上买入不是28万现在变成7万怎么回事大神分,2022/5/19
众生药业SZ00231719块5的还在呢你18块8说个屁,2022/5/19
这狗股是狗庄吃小散游戏明天狗庄把资金一撤你们等着咬大腿吧,2022/5/19
兄弟们我撤了买东数西算了,2022/5/19
此股主力很凶猛跟散户玩心理战持大利好它刚好利用手中的部分赢利股砸盘让散户造,2022/5/19
众生药业SZ002317前天还在后悔跌停板抄底了众生,2022/5/19
众生药业SZ002317能不能让我省省心,2022/5/19
众生药业SZ002317车门焊死空狗急坏了,2022/5/19
众生药业SZ002317众生皆平等众生皆疾苦阿弥陀佛拜神拜神,2022/5/19
众生药业SZ002317一小时成交19000现在20分钟20000看样子,2022/5/19
众生药业SZ002317今天能顶住人气就来了加油,2022/5/19
众生药业SZ002317手法凶悍比肩xhyl,2022/5/19
众生药业SZ002317不要告诉我这都封不住,2022/5/19
我42万众生1675买进今天一看亏4万多了一会有转机了,2022/5/19
太牛了昨天尾盘博个短线今天居然涨停了,2022/5/19
期待能接棒双鹤新华同双鹤新华的代理完全不一样众生的特效药是完全自主知识产权,2022/5/19
连涨三板可好,2022/5/19
从3060分钟看明天还有暴跌我山顶站岗了傲傲傲,2022/5/19
昨天进的今天走了,2022/5/19
股吧应屏蔽那些恶意唱空的小臭,2022/5/19
卖飞的都出来骂街后面几个板猜猜,2022/5/19
这个票是好票上次1617买的赚了点跑了这一次又是1617跌停买的但是昨,2022/5/19
众生药业融资净偿还8381万元融资余额562亿元0518,2022/5/19
众生药业SZ002317才找到好股应该比新华制药题材多股价也能超过新,2022/5/19
Ⅴv116获国内批文利好原料药300497应该是卖的多的厂,2022/5/19
亏了17个点卖了马上又涨停看不懂,2022/5/19
昨天跌幅699现在知道什么道理了吗,2022/5/19
连三板就是强哥板哥,2022/5/19
新冠创新药临床首家,2022/5/19
17块多的本我已经跌麻木了,2022/5/19
科技部昨日发布新型冠状病毒药物研发应急项目申报通知预示着国产新冠口服药上市期临近真实生物的阿兹夫定片再次将成为焦点,2022/5/19
理性看待15元以下果断加仓今天反转憨笑,2022/5/19
又是一天天天如此俺也没有新花样如下,2022/5/19
明天连板赞赞赞赞赞,2022/5/19
终于要见曙光了不多说并不是因为昨天板价我建仓了我才这么说我不是托只是一,2022/5/19
众生药业SZ002317朋友们四张图大家自己看一看新华制药和众生药业庄,2022/5/19
卖了一半这股看不懂,2022/5/19
众生药业002317SZ反思暴风雨要来了有投资者在投资者互动平台提问,2022/5/19
明天盘中上窜下跳后假封板周一低开五个点强力洗盘手中有票的你会怎么做然后封,2022/5/19
那是有游资咂盘哪个主力不长远,2022/5/19
各位散户同胞们别跑还有一板,2022/5/19
众生药业SZ002317今年就吃众生药业,2022/5/19
众生药业公司产品目前主要在国内销售,2022/5/19
众生药业SZ002317快跑众生药业庄主力最市最阴的庄明天又跌停,2022/5/19
众生药业SZ002317下午大盘放量突破3150你给我连板走起,2022/5/19
又是肝炎又是肺炎万能药啊,2022/5/19
众生药业SZ002317小心别被坑了拉高在吸一波真主力进场你觉得你能,2022/5/19
买汽车版块,2022/5/19
动作慢了犹豫了一下结果没有买到低点目前盈利7个点,2022/5/19
机构和主力真是狠人借着利好消息洗盘出货昨日跌停尾盘再抢筹真真的要好好学学,2022/5/19
众生药业SZ002317请主人开下门好吗给个机会来改错吧,2022/5/19
众生药业SZ002317这个星期有超级利好公告这月突破25是必须的今,2022/5/19
妈烂昨天未买,2022/5/19
众生药业SZ002317靠昨天割肉半仓今天涨,2022/5/19
涨停了还都在吗,2022/5/19
众生药业SZ002317套我三十个点的洗盘手法要不要和新华一模一样,2022/5/19
协鑫能科SZ002015海泰发展SH600082众生药业SZ,2022/5/19
众生药业SZ002317我喜极而泣啊前几天打板进的亏了我都崩溃了今,2022/5/19
关键看明天如果明天挺住周六周日周一出利好众生药业飞龙在天,2022/5/19
今天的涨停是坚守跟抄底的褒奖我昨天亏20点出来了今天早盘看有涨停的趋势还,2022/5/19
你们真没有赚钱的命这么强势还一直抛,2022/5/19
众生药业SZ002317这个做T好玩,2022/5/19
满仓还亏五个点,2022/5/19
感觉一个月内还可以翻35倍看多看多看多大笑大笑大笑,2022/5/19
有本事来个二十个涨停板看看,2022/5/19
众生药业SZ002317开板就大胆加仓这波至少先破前高实验结果一出来,2022/5/19
众生药业SZ002317给大家吃颗定心丸最近股价最低也有13块多现在,2022/5/19
众生药业SZ002317终于盼到涨停了,2022/5/19
封不住下午就要炸板,2022/5/19
19的本我还在硬抗大哭大哭,2022/5/19
众生药业SZ002317完了封单越来越少下午要炸板,2022/5/19
众生药业SZ002317今天还卖真是太缺心眼啦活该你赔钱,2022/5/19
参阅了下公司公告分析了这几天主力资金的动态我发现众生今天会涨停在此立帖为证,2022/5/19
下半年主题新冠特效药世界粮食安全大浪淘沙,2022/5/19
等临床实验成功了谁会给你筹码,2022/5/19
不会是涨停板出货吧,2022/5/19
拉上去让那些融券的亏破产,2022/5/19
说下午炸板的别操心了没机会了大笑大笑大笑大笑大笑大哭,2022/5/19
怎么涨停了要不要割肉还亏10个点,2022/5/19
众生药业SZ002317资本真任性,2022/5/19
众生药业SZ002317看好他就不要动庄在洗洗干净了才好拉开板又怎,2022/5/19
还我筹码亏钱卖了现在又挂涨停大板让我去厕所哭一会哭,2022/5/19
一个涨停改变信仰财力财力看多,2022/5/19
昨天买的为什么今天为什么没有人卖,2022/5/19
我擦昨天清仓今天就大涨大腿拍肿了,2022/5/19
众生药业SZ002317吃像难看明天下跌后再拉空仓的有机会,2022/5/19
只有底仓了第3波还没完,2022/5/19
什么破公司,2022/5/19
记住你了有一天我一会回来报仇的,2022/5/19
众生药业SZ002317佩服主力会玩割肉走了就大涨,2022/5/19
这些天众生经历了什么1高位剧烈震荡洗盘2大规模下杀洗盘3跌停洗盘4继续洗盘,2022/5/19
大笑奥昨天减仓一半今天既然涨停哦哭牛逼明天看看有没有机会低吸,2022/5/19
减仓啊肯定是封不住的,2022/5/19
坚定看多 嘿嘿,2022/5/19
众生药业SZ002317跌停马上又涨停是什么鬼,2022/5/19
收盘封单在10万手以上就可以了奸笑奸笑奸笑奸笑奸笑奸笑,2022/5/19
连扳在即,2022/5/19
昨天进的卖了剩今天买的也许明天更高没办法胆小只敢赚点小钱明天的事永远都,2022/5/19
我说过众生迟早会翻倍那一天不远甚至可以和云南白药有一拼长期持有我觉得还是挺,2022/5/19
快跑啊又来下套了明天又跌停,2022/5/19
志存长远,2022/5/19
一阳改三观大笑大笑大笑,2022/5/19
众生药业SZ002317今天卖了的明天想买回来就不是这个价格了,2022/5/19
不知道是不是我进了所以要开,2022/5/19
众生药业SZ002317把筹码给你吧我去天赐吧省得你没有筹码老是搞,2022/5/19
众生药业SZ002317热度太低了这么好的题材没人炒,2022/5/19
众生药业SZ002317买回来一点看情况持有吧看样子主力完成新老换棒,2022/5/19
众生药业SZ002317这些在卖的人是什么心态跌了嘛使劲骂封板了涨势,2022/5/19
唉被洗了三天今天没忍住减仓一半,2022/5/19
众生药业SZ002317顶上出货感觉要开板的节奏旺柴旺柴,2022/5/19
昨天及昨晚说那么多次16以下还刮就蠢了中国新冠药第一股市值怎么也得300亿以,2022/5/19
众生药业SZ002317确实恶心这股,2022/5/19
终于洗干净了,2022/5/19
昨天155进场今早补仓连续几次都做成功了这是抓的第三个板了我跟众生还是,2022/5/19
还有跟钱过不去的在卖众生药业,2022/5/19
众生药业SZ002317还差2个涨停板回本,2022/5/19
嗯洗盘就是洗衣服须反复搓揉,2022/5/19
众生药业SZ00231755的发行价仗着院土声望还一路下跌是不是要重,2022/5/19
不给机会了还想着开门接人大笑大笑大笑大笑大笑大笑,2022/5/19
中国新冠药第一股众生药业,2022/5/19
众生药业SZ002317都封板了还有这么多小散在卖也是牛,2022/5/19
这么快就结束了要无聊几天,2022/5/19
众生药业SZ002317疫情后遗症急需肝素药,2022/5/19
众生药业SZ002317前天最高建仓还差不敢动还差十个点回本,2022/5/19
众生药业SZ002317必炸板,2022/5/19
众生药业SZ00231755回购什么,2022/5/19
众生药业SZ002317好公司,2022/5/19
众生药业SZ002317绝对不是洗盘肯定又是诱多出货,2022/5/19
这么快就收工了太无聊了奸笑奸笑奸笑奸笑奸笑奸笑奸笑,2022/5/19
今天卖了就拉哎,2022/5/19
众生研发的新冠肺炎药物甲流药物脂肪肝药物都是大单品非常优秀的公司,2022/5/19
众生药业SZ002317不管好不好今天进的总赚了30点点数后期应该不,2022/5/19
明显做盘回补缺口不知道有多少人又被套,2022/5/19
众生药业SZ002317千万别追此票有泓停必有跌停,2022/5/19
是否与美诺华在新冠特效药上存在合作关系众生药业暂无相关合作关系,2022/5/19
今天涨停了割肉了的跺脚了,2022/5/19
众生药业SZ002317这个票我又回来了趋势没有变逢低关注,2022/5/19
外围不好守住资金安全第一落袋为安,2022/5/19
没成交量了谁卖谁就是2明起数板吧,2022/5/19
众生药业SZ002317按照批文和临床数据众生的特效药估计比真实生物的,2022/5/19
众生药业SZ00231715元多卖了然后涨停主力叫,2022/5/19
众生药业SZ002317今天有猫狗榜吧看看哪个在砸盘,2022/5/19
估计今天是收割那些融劵的,2022/5/19
众生药业SZ002317有产品没热度啊兄弟们顶起来顶到前,2022/5/19
众生药业SZ002317大双头了赶紧离场,2022/5/19
众生药业SZ002317散户太弱了这么久还没开板,2022/5/19
今日众生药业的走势感觉有点类似像新华制药启动时的走势,2022/5/19
从1个点看着你涨停资金出不来错过了,2022/5/19
众生药业SZ002317本来还准备再跌两个板居然涨上来了全买这个还,2022/5/19
众生药业SZ002317拉升途中减仓了怕了苟庄振仓厉害,2022/5/19
恶庄笑哭笑哭笑哭,2022/5/19
众生药业SZ002317撑了几天昨天割肉今天涨停被公告玩怕了草,2022/5/19
众生药业SZ002317蛮意想不到的早上挂145准备做T没想到直接,2022/5/19
前天砸盘跌停四万手今天涨停22万手憋屈了两天,2022/5/19
众生药业SZ002317还亏9个点,2022/5/19
众生药业SZ002317涨停板出了亏怕了,2022/5/19
众生药业SZ002317这狗庄太鸡贱了,2022/5/19
刚才看到封单极速下降我就先卖了不知道还能不能接回来,2022/5/19
苦练成精,2022/5/19
众生药业SZ002317狼来了好几天结果狼真来了,2022/5/19
有早上割肉的吗大笑大笑,2022/5/19
众生药业SZ002317没人叫骂了吧想一下,2022/5/19
众生药业SZ002317完了下早车子割出去的,2022/5/19
有谁被洗出去了吗捂脸,2022/5/19
众生药业SZ002317首板起天空才是尽头估计去到50了,2022/5/19
众生药业SZ002317今天大哥哥要秒榜,2022/5/19
果然我一减仓就涨停好在昨天是152出去今天1525赶紧回来,2022/5/19
众生药业SZ002317这怎么还给我跳空卖了哭哭哭哭,2022/5/19
追高建仓完毕,2022/5/19
众生药业SZ002317抓板成功,2022/5/19
众生药业SZ002317我卖了他涨停,2022/5/19
快跑啊最后的机会了庄家拉高套人了,2022/5/19
乃乃的挂1461没成交,2022/5/19
众生药业SZ002317我错了新来的主力比旧庄强,2022/5/19
众生药业SZ002317老子18块4买的昨天最低点卖的今天你就拉涨停,2022/5/19
众生药业SZ002317高抛低吸一一今天黑四肯定板不了,2022/5/19
众生药业SZ002317结束了后面没戏,2022/5/19
看今天30天线能否站稳,2022/5/19
众生药业SZ002317狗庄子,2022/5/19
众生药业SZ002317撤单吓筹码谁出局了,2022/5/19
众生药业SZ002317前天天买你就大跌,2022/5/19
砸盘的不少,2022/5/19
一个造药的十几板研发的该几板吧,2022/5/19
半仓操作最理想,2022/5/19
众生药业SZ002317一些人连新冠药的逻辑都不清楚的人就在那乱叫药的,2022/5/19
别指望开了奸笑奸笑奸笑奸笑奸笑奸笑奸笑奸笑,2022/5/19
众生药业SZ002317开心大笑大笑让它跌我都不慌是金子会发,2022/5/19
众生药业SZ002317看好你若周末为我开市我一定满仓,2022/5/19
众生药业SZ002317跑不可能创新高,2022/5/19
