comment,date
红日药业SZ300026中医动了谁的蛋糕,2022/4/18
下午跌停快跑,2022/4/18
红日药业SZ300026医药股中的LJ,2022/4/18
红日药业SZ300026大单继续,2022/4/18
红日药业SZ300026该放量了,2022/4/18
j垃圾,2022/4/18
衣领跌停中医难行啊小王捣乱喊多的就是个,2022/4/18
以岭药业对红日冲击很大再加上红日本身就弱散户小心,2022/4/18
地产崩盘了煤炭有色钢铁业完成最后的诱多,2022/4/18
相信中国政府一定会把中医中药发扬光大,2022/4/18
红日药业SZ300026中医中药是凭着真材实料享誉全球的而不是简单的,2022/4/18
红日药业SZ300026下午可能有诱多记得清仓,2022/4/18
阴跌不止什么时候是个头85的成本,2022/4/18
洗盘后续拉升,2022/4/18
嚎多的废物们你们连续拉三个涨停我就在这个股吧不说话了你们拉涨停啊这一个月,2022/4/18
红日药业SZ300026上午没有进入国联水产的朋友下午开盘速清仓红日五,2022/4/18
连续多日缩量箱体震荡今日午后成交量几近枯竭该动一动了时间节点已到以岭跑,2022/4/18
上海逐步建立中医药抗疫屏障光明网202204180726光明网官方帐号上,2022/4/18
从全仓84追高进来啥滋味,2022/4/18
四环生物75万手封起是为什么,2022/4/18
红日估值太高配不上这样的估值,2022/4/18
红日药业SZ300026股吧里有个变态的人随便哪个发看好红日的贴都被他,2022/4/18
主力天天出货换手率也低了主力横盘出货今年没戏了,2022/4/18
红日药业SZ300026中药几千年了大部分公司会倒闭中药肯定不会怕,2022/4/18
红日药业SZ300026明天有个诱多鉴定完毕,2022/4/18
破位下行,2022/4/18
红日药业SZ300026如果中药不好上海那么快控制动脑子想想吧为什,2022/4/18
要跌到5元你们还在幻想吗,2022/4/18
红日马上直线拉升以岭药业马上破板,2022/4/18
红日药业SZ300026以岭倒了红日快顶上,2022/4/18
红日药业SZ300026665出,2022/4/18
今天能红中药加油,2022/4/18
红日药业SZ300026这就是中药板块暴跌的真相,2022/4/18
红日药业SZ300026今今起连红三日庆祝421股东大会召开上涨,2022/4/18
红日今天有希望比上海凯宝机会大一点,2022/4/18
红日药业SZ300026红日红日我拿着你等你东方红日出不管那些刻意唱,2022/4/18
最后一跌了,2022/4/18
快跌停啊追以岭药业去,2022/4/18
以岭涨时你热闹都不敢凑以岭跌时你跌的比谁都多庄啊你亏你先人呢,2022/4/18
赶紧破6老子最后88走掉的等你哦,2022/4/18
这好像能翻红哦,2022/4/18
这操盘水平千古一绝,2022/4/18
哈哈马上到6号可以加仓了谢谢给机会,2022/4/18
红日药业有个特点喜欢阴跌一般每天跌几个点到十一个点一般不会跌停,2022/4/18
大家千万不要慌红日药业最多套六年以时间换空间解套不成问题,2022/4/18
嚎多的废物们你们连续拉三个涨停我就在这个股吧不说话了这一个月基本都在跌,2022/4/18
通过这几年的疫情防控中国政府看到了中医中药效果一定会发扬光大,2022/4/18
红日药业SZ300026外盘大于内盘为啥还能跌呢谁来解释一下,2022/4/18
红日药业的特点是喜欢阴跌一般每天跌几个点到十一个点一般不会跌停,2022/4/18
红日药业SZ300026还有人叫黄金坑没有不过是真坑,2022/4/18
创业板反弹你都不涨,2022/4/18
红日药业SZ300026818这个数字挺吉利的,2022/4/18
红日药业SZ300026的众生药业和红日选择了你这废料,2022/4/18
这庄家真它妈恶心,2022/4/18
红日药业SZ300026资本都是逐利的想要的东西价钱高了怎么办放利空,2022/4/18
中药算是忽悠,2022/4/18
大家不用慌不用怕红日药业最多套六年以时间换空间解套不成问题的,2022/4/18
红日药业SZ300026亏了一块钱成本我只能躺平了十几个点了,2022/4/18
以岭涨你不跟跌倒跟的紧没谁了,2022/4/18
红日药业SZ300026夕阳红日将快落幕,2022/4/18
贝仕达克上去了,2022/4/18
低点来了日入日入时机正好,2022/4/18
红日药业SZ300026温水煮青蛙再不走就得等两年了,2022/4/18
红日药业SZ300026317的涨涨停板全玩玩了大家有没有考虑这股为,2022/4/18
快追以岭药业去跌停,2022/4/18
卖了你就拉升,2022/4/18
王思聪厉害啊硬把中药板块干趴下了,2022/4/18
好垃圾呀,2022/4/18
看看众生在看看红日一囗鲜血喷出,2022/4/18
红日药业SZ300026早割早超生,2022/4/18
跟跌不跟涨的垃圾成交,2022/4/18
这个股票只值3元,2022/4/18
红日药业SZ300026血必净处方药和连花清瘟胶囊不同那是医院抗病毒,2022/4/18
红日药业SZ300026期待奇迹,2022/4/18
红日药业涨的时候没有你跌的时候没有一次少了你,2022/4/18
卖出远离中药,2022/4/18
红日药业SZ300026最多套个三年不要怕,2022/4/18
幸亏换了高分红的马钢股份10派35元,2022/4/18
再往下再往下,2022/4/18
历史证明大佬买办冒尖收拾走着瞧立竿见影,2022/4/18
这个股票喜欢阴跌一般不会跌停阴跌好啊大家随时可以跑掉跑慢的就是多损失点,2022/4/18
红日药业SZ300026今天低开然后拉1个点就跳水了保守绿7个点以上,2022/4/18
跌吧跌到4块再进,2022/4/18
红日药业喜欢阴跌一般每天跌几个点到十一个点一般不会跌停,2022/4/18
奉劝大家套的不多或者有盈利的能跑赶紧跑吧红日破位要大跌了没进的别傻乎,2022/4/18
药业天天跌,2022/4/18
大家千万不用害怕三元有支撑应该跌不破两元业绩凑合两年内不会退市,2022/4/18
新冠继续领衔主演,2022/4/18
换精华制药雅本化学低吸强势股才可能有大肉吃,2022/4/18
这个股票喜欢阴跌每天跌几个点一般不会跌停阴跌好啊大家随时可以跑掉跑慢的,2022/4/18
红日是什么鸟搞不懂,2022/4/18
红日药业SZ300026卖假药的啊,2022/4/18
卖卖卖以岭药业还有几个跌停,2022/4/18
红日药业SZ300026搞不明白了红日药业到底干嘛了跌那么狠有什么,2022/4/18
中药行情已经走了,2022/4/18
这票没怎么涨跌起来倒挺凶的是老鼠仓吗,2022/4/18
不要怕不会退市的,2022/4/18
千万别害怕三元有支撑应该跌不破两元业绩凑合两年内不会退市,2022/4/18
红日药业SZ300026走势图真的看不懂了太诡异的了魔鬼,2022/4/18
赶紧撤单赶紧撤单否则谁也走不了听我的没错,2022/4/18
赶紧再下来点要进货了,2022/4/18
红日药业SZ300026这票暂时没有行情可以考虑出仓等行情明朗再进不,2022/4/18
不用害怕三元有支撑应该跌不破两元业绩凑合两年内不会退市,2022/4/18
红日药业SZ300026估计有不可告人的目的一定是造假案才会叠成这样子,2022/4/18
红日药业SZ300026千万不要买到38再买,2022/4/18
被吓到了吗还是要不行,2022/4/18
大家不用害怕三元有支撑应该跌不破两元业绩凑合两年内不会退市,2022/4/18
不用害怕三元有支撑业绩凑合两年内不会退市,2022/4/18
红日药业SZ300026红日应该破产,2022/4/18
向前进向前进,2022/4/18
红日药业SZ300026果然垃圾就是得卖,2022/4/18
脚脖子斩,2022/4/18
不大家不用害怕三元有支撑业绩还凑合两年内不会退市,2022/4/18
又是死翘翘的一天,2022/4/18
红日药业SZ300026红日药业这是怎么了,2022/4/18
垃圾股票,2022/4/18
红日药业SZ300026好不好10个点以下,2022/4/18
到5到5不得不服胜利胜利胜利胜利,2022/4/18
红日药业SZ300026红日药业为什么跌因为创业板走熊了下周反抽就是,2022/4/18
红日药业SZ300026你能红一天么,2022/4/18
血必净百度下是中药注射液看以龄药业连续跌停一些蠢货就说血必净不是中药中,2022/4/18
红日药业SZ300026辉瑞的口碑不好吧,2022/4/18
还能上8元吗,2022/4/18
红日药业连续4日融资净偿还累计11亿元0415,2022/4/18
红日药业SZ300026看来红日药业下个礼拜又是下跌的症状,2022/4/18
红日药业SZ300026我是红日死多头但现在不买机会是等出来的,2022/4/18
红日药业SZ300026建议大家看三甲传真国内三甲医院自媒体联盟别,2022/4/18
最后一跌五月30元,2022/4/17
这股票会死人的,2022/4/17
人类的一切竞争归根到最后都是对优质生命的竞争如果说2020年是通讯技术普及,2022/4/17
红日这个票很好做的弄不懂好多人咋会输钱大笑,2022/4/17
有个狐狸叫涨停大事不妙阿难道要走对立面吗亏的是吃啥啥不香睡也睡不好还有叫,2022/4/17
红日药业SZ300026识时务者为俊杰迷途知返为迟未晚逆势而行自,2022/4/17
红日药业SZ300026复工复产又要控制住疫情就更需要中药发挥出预防和,2022/4/17
红日药业SZ300026吹九安的可以停一停了还是怪红日企业管理能力不行,2022/4/17
红日药业SZ300026红日克冠一号即将成全球新冠特效药拯救新冠,2022/4/17
红日药业SZ300026红日必回7元75左右吧,2022/4/17
我把红日当保健品股票买心态一下就好了,2022/4/17
红日药业SZ300026水军唱多跑路,2022/4/17
下跌就加仓持股一年没有收获算我眼瞎看好就留看不好就走在股吧唱空唱多资金,2022/4/17
香港3月初是高峰平均一天五六万个病例4月17日降到747病例那么是什么,2022/4/17
唉追高的小散们在拼了老命的唱多看看这图形到底哪里来的动力,2022/4/17
大家不用紧张红日药业前几年一直再四元左右徘徊所以目前风险不是太大吉林省,2022/4/17
红不起来的日子天天都在这里消费绿色,2022/4/17
大盘跌那熊样这货还能收红其实已经很好了,2022/4/17
识时务者为俊杰迷途知返为迟未晚逆势而行自取灭亡红日药业自990元,2022/4/17
红日药业SZ300026以领事件已经演变成了全民对中药有效性的讨论了,2022/4/17
红日药业SZ300026红日股东入驻佛慈,2022/4/17
唱空唱多者有人给你们发工资或打偿吗那么努力图什么真实目的何不从实招来,2022/4/17
幻想一下期待下个星期来三个涨停板,2022/4/17
红日药业SZ300026只要有人说点正能量的话马上就有空狗跟上红日药,2022/4/17
九安我连吃五个涨停 而且98元卖出的 我上次在群里也说过 说九安这波到95元准吗,2022/4/17
以岭药业的事对红日影响极大,2022/4/17
红日药业SZ300026相比莲花清瘟的高调红日一直很低调董秘的回答也,2022/4/17
红日药业SZ300026相信了吧,2022/4/17
我近一个月看空过程中红日药业确实跌了很多说明我判断准确一些蠢货整,2022/4/17
我近一个月看空过程中红日药业确实跌了很多说明我判断准确一些蠢货,2022/4/17
4元见,2022/4/17
这两天开始又爆发其实升跌都好能研发出新治疗药物就不错了生意亏得比股票多十几,2022/4/17
疫情期间都没涨多少钱你想疫情结束还会跌吗,2022/4/17
红日药业SZ300026动机何在一目了然,2022/4/17
红日药业SZ300026挂了啊偷鸡不成,2022/4/17
双头明显成立反弹应该减仓,2022/4/17
即使全部唱空我也要说这个月如果不收8元以上我将不发言直至红日涨至20以上,2022/4/17
红日药业的股友们请看近期的两则好消息杠精们可以自己百度,2022/4/17
红日药业股吧里有一个专业唱空团队大家小心了每天刷N条唱空消息给大家洗脑配上股,2022/4/17
红日药业SZ300026中国的抗疫成绩有目共睹国家多次表明中药对抗疫有,2022/4/17
这个股吧已被空狗完全控制,2022/4/17
前几年一直在四元左右徘徊所以红日药业目前风险不是太大吉林省疫情控制住了上,2022/4/17
不吐为快利好你看到了吗懂秘说公司捐赠了800万公司公众号说向一线提供了千万,2022/4/17
股市有风险入市需谨慎看好的票就买看不好就别买刷屏有啥意思个人观点不喜勿喷,2022/4/17
红日药业SZ300026股吧是互相学习交流的地方好好的讨论股票互相学,2022/4/17
刷屏的刷起来今天干劲不是很足啊刷到东财热榜前三可好,2022/4/17
红日药业SZ300026股吧是谈论股票和互相交流经验的地方不是你家炕头,2022/4/17
红日药业SZ300026莲花清瘟能不能治疗新冠不说了但血必净治疗脓毒症,2022/4/17
红日药业SZ300026中医越来越被广泛的认可接受中医院越建越多规模,2022/4/17
善良的人给大家提示风险股市有风险嚎多需谨慎散户大本营密密麻麻的都是,2022/4/17
红日药业SZ300026苦海无边红日药业回头是岸国联水产红日,2022/4/17
红日药业SZ300026httpsmtoutiaocomis,2022/4/17
董秘您好请问公司和302医院申报的克冠1号项目的进展怎么样了,2022/4/17
时间会给你最好的答案优胜劣汰,2022/4/17
红日药业SZ300026红日必须承担起重任,2022/4/17
这股没人气了股民全卖了买涨停板的股去了,2022/4/16
哪位大神预测一下周一大盘走势,2022/4/16
红日药业SZ300026董秘您好贵公司参股企业汇伦生物注射用西维来司他,2022/4/16
密密麻麻的都是散户散户巨多都想收割主力主力吓得跑路就这嚎多,2022/4/16
红日药业SZ300026青山遮不住毕竟东流去微笑,2022/4/16
股吧又多了一个,2022/4/16
王思聪马上怂红日药业你美国的FDA怎么断气了,2022/4/16
刷屏还有意思,2022/4/16
善良的人给大家提示风险股市有风险嚎多需谨慎散户大本营密密麻麻的都,2022/4/16
红日药业是散户大本营密密麻麻的都是散户都想收割主力主力吓得跑路就这,2022/4/16
嚎多的山寨股神是不是特别烦恼在你们的一片嚎多中红日药业从将近十元跌到六元多,2022/4/16
谁知道红日药业走势,2022/4/16
本吧嚎多的是不是特别烦恼在你们的一片嚎多中红日药业从将近十元跌到六元多继续,2022/4/16
本吧嚎多的山寨股神是不是特别烦恼在你们的一片嚎多中红日药业从将近十元跌到六元,2022/4/16
密密麻麻的都是散户散户巨多都想收割主力主力吓得跑路就这嚎多的,2022/4/16
今天咋没人刷屏了不习惯啊,2022/4/16
保守估计一下红日的季报不会太差与同期比较应该会创造历史新高下周在震荡洗盘一周,2022/4/16
继续看空4无见,2022/4/16
密密麻麻的都是散户散户巨多都想收割主力主力吓得跑路就这嚎多的蠢货,2022/4/16
股市有风险嚎多需谨慎散户大本营密密麻麻的都是散户都想收割主力主力吓,2022/4/16
股市有风险嚎多需谨慎散户大本营密密麻麻的都是散户都想收割主力主力,2022/4/16
善良的人给大家提示风险股市有风险嚎多需谨慎散户大本营密密麻麻的,2022/4/16
善良的人给大家提示风险股市有风险嚎多需谨慎散户大本营密密麻麻,2022/4/16
散户大本营密密麻麻的都是散户都想收割主力主力吓得跑路就这嚎多的蠢,2022/4/16
善良的人给大家提示风险股市有风险嚎多需谨慎散户大本营密密麻麻的都是散,2022/4/16
嚎多的山寨股神们继续加油嚎多啊在你们的一片嚎多中红日药业从将近十元跌到六元,2022/4/16
以岭药业SZ002603去年外交部和卫健委联合邀请钟南山为留学生答疫来,2022/4/16
红日药业KB所处IIb临床研究阶段 目前在在全国40多家医院开展入组,2022/4/16
红日短期涨停无所谓但大家一定要有信心红日估值在500亿,2022/4/16
我持续看空过程中红日药业确实跌了很多说明我判断准确一些蠢货整天,2022/4/16
红日在一年中的第一季度就好似将要天亮前的黑暗而第二季度是她慢慢的上升阶段三季,2022/4/16
红日药业SZ300026王思聪打压中药产业的原因无利不起早目的很明确,2022/4/16
王思聪你也来红日药业说几句看一下能不能也来一个板,2022/4/16
马上涨停拿好筹码,2022/4/16
红日药业红日升高照乾坤,2022/4/16
红日药业SZ300026今天红日当龙头吗以岭地板了红日居然不地板,2022/4/16
红日药业SZ300026后疫情时代预防方中药将是保证民生和社会正常运转,2022/4/16
红日药业SZ300026又到90线了上次是破了上涨上来希望这次不要再,2022/4/16
星期一看情况割肉出来吧大盘估计会爆跌一次又一次,2022/4/16
红日药业SZ300026上海战胜疫情还是要靠中医中药,2022/4/16
红日药业SZ300026  沪深股通红日药业4月13日获外资买入003股份,2022/4/16
这股开盘即是巅峰,2022/4/16
红日药业SZ300026想看点有意义的内容咋有不停刷屏喃为什么,2022/4/16
红日药业SZ300026这么多人不看好啊撇嘴撇嘴,2022/4/16
我发的好几个评论都被删了继续看空融资盘大,2022/4/16
红日药业SZ300026亏6清仓了红日药业全世界最不要脸的回答莫过于,2022/4/16
这么多刷屏G呢,2022/4/16
红日药业SZ300026下周底部550元下跌趋势不可挡看红日K线,2022/4/16
时世出英雄红日是时侯发力了,2022/4/16
红日药业SZ300026东方红太阳升胜利,2022/4/16
氢能源践行者从2017年至今永安行科技股份有限公司投入数千万元组建了一支,2022/4/16
君子协定红日药业如果连续三个涨停我从此不在这个股吧说一句话但是在没有三个,2022/4/16
红日药业SZ300026红日药业礼拜一高开一个点呲牙,2022/4/16
一跌就喊什么去五元啊去四元啊一涨就喊非12不卖啊非15不走啊四元五元也好,2022/4/16
看这个走势那个鸟样下周上涨可能性比较大,2022/4/16
怀批了哈哈哈想吧梦吧这下死心了吧,2022/4/16
301089业绩才小几千万但股票数值比红日还高红日业绩是他的10倍真是无语,2022/4/16
红日药业SZ300026红日康仁堂中药配方颗粒治冠二号微笑,2022/4/15
多了三万多散户散户大本营别做梦了点本股吧上面的页面点财务在新页面点,2022/4/15
红日药业算是日落了吗天天这么跌,2022/4/15
一万年太久只争朝夕,2022/4/15
董秘你好贵公司的血必净在核辐射治疗中有哪些疗效,2022/4/15
红日药业SZ300026我8块的本得等好久回来啊哭哭哭,2022/4/15
有几只空狗准备在吧里拯救众生了哈哈红日早晚有一天会起飞坚持长线持有赞,2022/4/15
今天股吧里这么多说继续跌的是不是今天都割肉跑了盼着更低的价位好接回来呢要是,2022/4/15
这么慢怎么还没到5元附近,2022/4/15
红日药业SZ300026血必净就在1号之中,2022/4/15
红日药业SZ300026别说出货不出货这次要降到多少套往了多少能补,2022/4/15
300026下周一同样是跌,2022/4/15
谁能告诉我为什么红日跌的最多,2022/4/15
红日主力都出货了,2022/4/15
红日对不住大家的期待啊,2022/4/15
红日公司明显不受资金待见,2022/4/15
红日药业SZ3000266元以下加仓风险不大,2022/4/15
你真的不要做股票了你以疯了,2022/4/15
为什么董秘不回答克冠一号生产情况所以,2022/4/15
克冠1号就是血必净的升级版请问姚小青董事长克冠1号研究怎么样了什么时候能,2022/4/15
惊呆了发生了什么龙头股嗨了稳了核按钮爆发了完了踏空了利好出货逆,2022/4/15
在我的持续看空中红日药业确实跌了很多说明我判断准确一些蠢货整天,2022/4/15
牛100抑制翰宇药业完成多肽药物针对奥密克戎BA2变异毒株的假毒抑制试,2022/4/15
现在看看最幸运的事儿周一783卖了尾盘逆势上涨还在后悔卖飞了结果第二天,2022/4/15
红日药业SZ300026下跌途中不断出利好是为了稳定人心每天放量下跌,2022/4/15
我持续看空过程中红日药业确实跌了很多说明我判断准确一些蠢货整天嚎,2022/4/15
在我的持续看空中红日药业确实跌了很多说明我判断准确一些蠢货整天嚎,2022/4/15
如果连续三个涨停我从此不在这个股吧说一句话但是在没有三个涨停之前任何蠢货,2022/4/15
红日药业SZ30002677的本涨十个点回来给我满仓了,2022/4/15
在我的持续看空中确实跌了很多说明我判断准确一些蠢货整天嚎多涨的呢,2022/4/15
我看空是因为确实跌了很多一些蠢货整天嚎多涨的呢君子协定红日药业如果连续,2022/4/15
没人听活该下一步破6,2022/4/15
红日药业如果连续三个涨停我从此不在这个股吧说一句话但是在没有三个涨停之前,2022/4/15
红日药业SZ300026下周回8块俏皮俏皮俏皮,2022/4/15
红日药业SZ300026稳了开始五倍模式,2022/4/15
缴枪了捂脸,2022/4/15
人家不想涨不肯涨,2022/4/15
都不要在这里装逼了能涨都高兴不涨就装死分析个鸡毛啊都感觉自己是什么股神,2022/4/15
你爹以岭药业被王思聪手撕跌停大家亏钱的找王贱淋赔钱大笑大笑大笑,2022/4/15
红日药业SZ300026天津九安医疗,2022/4/15
相比其他个股这个算温和的了下周看涨目标300亿市值,2022/4/15
很重要请全部看过来股市里的小朋友和股友OS3ctE等是红日空头请来的专业托,2022/4/15
多了三万多散户别幻想涨起来点本股吧上面的页面点财务在新页面点股本股,2022/4/15
千亿市值牛皮哄哄其实是中药股渣渣,2022/4/15
减而不清,2022/4/15
杠精们都来看看红日药业为什么不涨,2022/4/15
红日药业SZ300026我就是因为周末才买的你周一我就走你也没有龙头,2022/4/15
红日药业SZ300026红日控股佛慈已在兴城,2022/4/15
散户一人买十万都可以左右战局了但大家不齐心都想跑,2022/4/15
本来说自己给自己禁言了但看到红日这种情况我觉得我还是该和大家一起战斗,2022/4/15
红日药业涨不起来的硬伤是什么,2022/4/15
红日药业下跌大家不用伤心因为以后会经常跌大家要习惯下跌,2022/4/15
血必净是治疗重症新冠患者的救命药其价值严重低估,2022/4/15
散户人多力量大红日药业涨幅向下,2022/4/15
红日药业SZ300026下午红日龙头带领医药股强势护盘立帖为证,2022/4/15
红日药业SZ300026价值决定价格价格围绕价值上下波动我信仰价值投,2022/4/15
红日药业SZ300026跟风股而且连风都跟不上还不如猪狗,2022/4/15
可怜的散户们记住一个教训不要一拉高就追令一定见好就收然后管住自己的手钱难挣,2022/4/15
吉林省疫情控制住了在中央和全国医护人员支持下上海疫情肯定也能控制住我相信大,2022/4/15
红日药业SZ300026678加仓了目前全仓了今年都不换票了我就,2022/4/15
红日药业SZ300026除非周末来个天大的利好否则会一路下跌,2022/4/15
红日药业下周估计会直奔120线而去了呢还是直接来个20cm你随意吧,2022/4/15
红日升在东方其大道满霞光我何其幸生于你怀承一脉血流淌难同当福共享挺立起了脊梁吾国,2022/4/15
红日药业为啥没有前途,2022/4/15
红日药业SZ300026起码半年不会有解套可能,2022/4/15
周一给机会就进点货,2022/4/15
红日要重组啦红日要重组啦,2022/4/15
大盘全天震荡小幅下跌创业板指探底回升盘中再创调整新低盘面上银行板块午后震荡,2022/4/15
快逃   下周56    垃圾市场中的垃圾股 利好都不能信  呵呵,2022/4/15
我9块9000,2022/4/15
红日就是个流氓,2022/4/15
红日药业SZ300026跑远离,2022/4/15
跌得越多反弹得越高,2022/4/15
今天上午又加满仓了赌周一暴涨数钞票这股就适合周五买周一卖其他时间观望,2022/4/15
做支架搭桥术没问题的,2022/4/15
主力出货主力出货主力出货从四元涨上来的涨到九元多主力挣多少钱了从四元,2022/4/15
红日药业SZ300026上涨无量下跌放量这无底洞还早着呢,2022/4/15
红日药业SZ300026周一红日周二三七周三红日周四普利还有比,2022/4/15
红日药业SZ300026谁敢横刀立马唯有红日药业,2022/4/15
红日药业SZ300026红日要跌了北京配方颗粒集采了快跑,2022/4/15
红日药业SZ300026这几天还要震挡,2022/4/15
红日药业SZ300026今天龙头以岭跌停了所以它一起被拖累了,2022/4/15
535还有个缺口放心下周估计就能补好了,2022/4/15
红日药业SZ300026红日药业应更名无日药业,2022/4/15
红日药业SZ300026如果小散团结都不卖让主力自卖自买看狗庄能玩多,2022/4/15
红日药业SZ300026真垃圾迟早一定退市,2022/4/15
红日药业SZ300026姚跑路最好别出门了,2022/4/15
红日药业SZ300026低抛高吸有钱任性,2022/4/15
垃圾红日退市,2022/4/15
红日药业SZ300026瘟股,2022/4/15
都坐轿子无人抬轿子这就是红日药业的悲剧,2022/4/15
为什么说疯狂嚎多的散户坑了红日药业,2022/4/15
红日药业SZ300026龙头已倒红日当立,2022/4/15
买红日药业千万不要伤心早了第一九元多套住了不要伤心早了因为会跌到,2022/4/15
红日药业的散户千万不要伤心早了第一九元多套住了不要伤心早了因为,2022/4/15
红日药业的散户啥时候伤心才合适第一九元多套住了不要伤心早了因为,2022/4/15
买红日药业千万不要过早伤心第一九元多套住了不要伤心早了因为会跌到,2022/4/15
红日药业为什么不涨,2022/4/15
红日药业的散户啥时候伤心才合适第一九元多套住了不要伤心早了因为会,2022/4/15
红日药业SZ300026早点收了吧,2022/4/15
红日药业SZ30002620年的套牢全部解放又是一座大山两年难超越,2022/4/15
红日药业的散户千万不要伤心早了第一九元多套住了不要伤心早了因为会,2022/4/15
完全不知道红日存在的意义,2022/4/15
红日药业SZ30002660日净流出60多个亿也是没谁了,2022/4/15
我跟大家说点实际的我家就住在红日药业总厂附近年前每天都招临时工自从过完年一次,2022/4/15
来吧跳水吧吓唬谁啊6元多了还怕你不成拼了,2022/4/15
买红日药业千万不要过早伤心第一九元多套住了不要伤心早了因为会跌到八,2022/4/15
买红日药业千万不要伤心过早了第一九元多套住了不要伤心早了因为会跌,2022/4/15
买红日药业千万不要过早伤心第一九元多套住了不要伤心早了因为会跌,2022/4/15
医药中最最烂的股票,2022/4/15
红日药业SZ300026可是你真的究竟为什么呢利好一大堆没见涨还跌,2022/4/15
请耐心听我盘点红日药业,2022/4/15
买红日药业千万不要伤心过早第一九元多套住了不要伤心早了因为会跌到,2022/4/15
红日药业SZ300026这gou庄如此恶心明日出门含被车压扁的,2022/4/15
红日药业SZ300026中国股市的惯例就是不停的砸没个好,2022/4/15
红日药业SZ300026大家都砸盘那就一起来吧使劲砸还有半仓等着下,2022/4/15
红日药业SZ300026这股已经废了,2022/4/15
红日能把人玩死,2022/4/15
红日与凯宝是两兄弟,2022/4/15
又一波猛烈跳水,2022/4/15
红日药业SZ300026看这几块的下跌几分钱的倔强就觉得好笑66,2022/4/15
红日药业SZ300026都在砸盘只能更加快速下跌,2022/4/15
红有什么脸跌人家涨你也没涨人家跌你就跟着跌,2022/4/15
扑街死垃圾红曰,2022/4/15
大家快跑啊,2022/4/15
随着以岭药业一起诱多诱多出货彻底完了,2022/4/15
要跌停了快跑啊,2022/4/15
由赚到亏入市好多年知道与做到隔座山啊,2022/4/15
整天嚎多的股神你们用脑袋把红日药业顶上去啊发个声明红日药业如果连续三个涨停,2022/4/15
这个价位的红日药业应该反手看多了在割肉送钱就不应该了这么好的企业这个价位不,2022/4/15
红日药业SZ300026垃圾药业,2022/4/15
红日药业SZ300026终究还是乐色,2022/4/15
红日药业SZ300026狗庄小散都被你榨干了还在砸盘,2022/4/15
坚守红日药业的意义亏钱又浪费时间,2022/4/15
下周继续到周二十日线653元,2022/4/15
红日药业SZ300026发了千利好加仓加仓,2022/4/15
红日药业SZ300026要想小散团结比登天还难就是因为不团结被主力,2022/4/15
红日药业SZ300026收盘66下方别贫给我下来,2022/4/15
红日药业SZ300026哪些还在砸盘,2022/4/15
改成绿帽子药业得了天天绿,2022/4/15
是谁不让红日药业上涨的,2022/4/15
下山的红日,2022/4/15
两阴夹一阳肯定输精光,2022/4/15
红日药业SZ300026典型的吸筹码,2022/4/15
很多人一边在唱空一边在不停的买,2022/4/15
红日药业不涨的秘密,2022/4/15
红日与凯宝都是难兄难弟尾盘再杀跌,2022/4/15
公司有没有所谓的克冠一号,2022/4/15
红日药业SZ300026利好不断出货不断都成年人了别自欺欺人了梁,2022/4/15
失望透顶,2022/4/15
请耐心听我盘点红日药业红日药业的问题就是散户太多都眼巴巴地等着涨停,2022/4/15
红日药业SZ300026放着吧锁仓了,2022/4/15
红日药业SZ300026好样的,2022/4/15
盯着看还能让主力跑了我先溜了换航天系,2022/4/15
标准的拉高出货形态,2022/4/15
继续跳水又开始了,2022/4/15
红日药业SZ300026连个像样的反弹都没有只跟跌不跟涨你们哪里来的,2022/4/15
无端落木萧萧下不尽长江滚滚来,2022/4/15
红日药业SZ300026医药都涨了怎么你制造了长生不老药,2022/4/15
红日药业SZ300026算是散户割肉了,2022/4/15
红日药业SZ300026乐色啥也不是,2022/4/15
内盘外盘连接的很紧密啊,2022/4/15
请开始你的跳水表演吧鼓掌鼓掌鼓掌鼓掌,2022/4/15
狗杂毛就是冲不上7元,2022/4/15
今天狗庄又流出1个亿什么垃圾玩意,2022/4/15
非要等到两点半拉升吗,2022/4/15
难不成买红日只有挨刀的份吗,2022/4/15
红日药业SZ300026大家都骂手上的股票其实看看创业板月线整个下跌,2022/4/15
红日药业的问题就是散户太多都眼巴巴地等着涨停都想割韭菜问题是谁来拉涨停,2022/4/15
红日药业SZ300026上午上车下午拉升正好兴奋,2022/4/15
大盘弱势看医药可惜下午拉军工把几个指数都拉红了,2022/4/15
红日药业04月08日被深股通减持25722万股,2022/4/15
红日药业SZ300026涨一分钱都这么费劲一帮人在这嚷嚷什么中国医药,2022/4/15
果然是个垃圾股,2022/4/15
加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油加油,2022/4/15
红日药业SZ30002671清仓这个垃圾股回来看看都觉得幸福,2022/4/15
红日药业SZ300026开始往下砸四块,2022/4/15
红日药业SZ300026压力山大,2022/4/15
马上跌停快跑,2022/4/15
大理药业从跌停拉到几个点了主力可以起来干活了散户们买起来,2022/4/15
久盘必跌肯定还要创新低,2022/4/15
板块里的垃圾股药业涨那么好还在磨磨唧唧,2022/4/15
红日药业SZ300026买了140万红日药业锁仓了只买不卖时间换空,2022/4/15
怎么也上7啊,2022/4/15
你已开启下跌模式我进点贝仕达克,2022/4/15
昨天想买精华但已经升了7没敢买然后买了这个垃圾然后就关灯吃面,2022/4/15
想要股票不停的涨每个人都齐心把卖单全撤掉听我的没错信不信由你,2022/4/15
